day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
44288,1123,0.09,44288.96667,44289.05858,538870,14272200,6,6.3
44288,1172,0.09,44288.96671,44289.05756,389675,14272200,6,6.3
44288,1174,0.09,44288.96674,44289.05868,414011,14272200,6,6.3
44288,1348,0.09,44288.96676,44289.05973,504483,14272200,6,6.3
44288,1181,0.09,44288.96688,44289.06016,485939,14272200,6,6.3
44288,1370,0.1,44288.96688,44289.07149,662210,7475297,6,7.3
44288,1104,0.09,44288.96708,44289.05811,627091,14272200,6,6.3
44288,1206,0.09,44288.96713,44289.0651,630731,14272200,6,6.3
44288,1396,0.1,44288.9672,44289.07468,716696,7475297,6,7.3
44288,1394,0.1,44288.96851,44289.07574,933915,14272200,6,6.3
44288,1358,0.1,44288.96907,44289.07912,1525358,7475297,6,7.3
44288,1299,0.09,44288.97066,44289.06422,0,7475297,6,7.3
44288,1100,0.08,44288.97068,44289.05174,0,14272200,6,6.3
44288,1242,0.09,44288.971,44289.06542,797006,7475297,6,7.3
44288,1267,0.08,44288.97213,44289.05809,431492,14272200,6,6.3
44288,1356,0.1,44288.97267,44289.08294,2566335,14272200,6,6.3
44288,1349,0.09,44288.97302,44289.07199,1317175,14272200,6,6.3
44288,1351,0.09,44288.97443,44289.06722,4614499,14272200,6,6.3
44288,1260,0.08,44288.97574,44289.06589,2459345,7475297,6,7.3
44289,1370,0.08,44289.96603,44290.05644,662210,7475297,7,7.3
44289,1208,0.08,44289.96605,44290.05291,381642,7475297,7,7.3
44289,1358,0.1,44289.96605,44290.06666,1525358,7475297,7,7.3
44289,1227,0.08,44289.96605,44290.05625,433066,7475297,7,7.3
44289,1380,0.08,44289.96605,44290.05174,212294,7475297,7,7.3
44289,1346,0.08,44289.96608,44290.05299,287680,7475297,7,7.3
44289,1396,0.09,44289.96608,44290.06013,716696,7475297,7,7.3
44289,1206,0.09,44289.96649,44290.06206,630731,14272200,7,6.3
44289,1348,0.08,44289.96649,44290.05439,504483,14272200,7,6.3
44289,1181,0.08,44289.96649,44290.05644,485939,14272200,7,6.3
44289,1188,0.08,44289.96649,44290.05146,365500,14272200,7,6.3
44289,1351,0.09,44289.96649,44290.06462,4614499,14272200,7,6.3
44289,1394,0.1,44289.96649,44290.0677,933915,14272200,7,6.3
44289,1356,0.1,44289.96649,44290.07685,2566335,14272200,7,6.3
44289,1172,0.08,44289.96649,44290.05363,389675,14272200,7,6.3
44289,1153,0.08,44289.96649,44290.05135,452484,14272200,7,6.3
44289,1174,0.08,44289.96652,44290.05391,414011,14272200,7,6.3
44289,1104,0.08,44289.96652,44290.05319,627091,14272200,7,6.3
44289,1123,0.08,44289.96652,44290.05418,538870,14272200,7,6.3
44289,1299,0.07,44289.97093,44290.04929,0,7475297,7,7.3
44289,1100,0.07,44289.97105,44290.04697,0,14272200,7,6.3
44289,1242,0.07,44289.97115,44290.05127,797006,7475297,7,7.3
44289,1349,0.09,44289.97117,44290.06787,1317175,14272200,7,6.3
44289,1267,0.08,44289.97126,44290.05552,431492,14272200,7,6.3
44289,1260,0.1,44289.97126,44290.07809,2459345,7475297,7,7.3
44290,1208,0.09,44290.96559,44291.05807,381642,7475297,1,7.3
44290,1346,0.09,44290.96561,44291.05975,287680,7475297,1,7.3
44290,1227,0.09,44290.96561,44291.06076,433066,7475297,1,7.3
44290,1358,0.1,44290.96561,44291.07002,1525358,7475297,1,7.3
44290,1396,0.09,44290.96561,44291.06466,716696,7475297,1,7.3
44290,1370,0.09,44290.96561,44291.06188,662210,7475297,1,7.3
44290,1380,0.09,44290.96561,44291.05779,212294,7475297,1,7.3
44290,1174,0.09,44290.96564,44291.06081,414011,14272200,1,6.3
44290,1188,0.09,44290.96564,44291.05791,365500,14272200,1,6.3
44290,1206,0.1,44290.96564,44291.06703,630731,14272200,1,6.3
44290,1348,0.09,44290.96564,44291.06122,504483,14272200,1,6.3
44290,1181,0.09,44290.96564,44291.06385,485939,14272200,1,6.3
44290,1351,0.09,44290.96564,44291.06348,4614499,14272200,1,6.3
44290,1394,0.1,44290.96564,44291.0741,933915,14272200,1,6.3
44290,1356,0.11,44290.96564,44291.08019,2566335,14272200,1,6.3
44290,1104,0.09,44290.96564,44291.06014,627091,14272200,1,6.3
44290,1123,0.09,44290.96564,44291.06117,538870,14272200,1,6.3
44290,1153,0.09,44290.96564,44291.05639,452484,14272200,1,6.3
44290,1172,0.09,44290.96564,44291.05934,389675,14272200,1,6.3
44290,1299,0.08,44290.97015,44291.0556,0,7475297,1,7.3
44290,1100,0.08,44290.97036,44291.05358,0,14272200,1,6.3
44290,1260,0.1,44290.97038,44291.07672,2459345,7475297,1,7.3
44290,1349,0.09,44290.97041,44291.07041,1317175,14272200,1,6.3
44290,1242,0.08,44290.97047,44291.056,797006,7475297,1,7.3
44290,1267,0.08,44290.9708,44291.05988,431492,14272200,1,6.3
44291,1208,0.09,44291.9656,44292.06318,381642,7475297,2,7.3
44291,1380,0.09,44291.9656,44292.06222,212294,7475297,2,7.3
44291,1348,0.1,44291.96563,44292.068,504483,14272200,2,6.3
44291,1206,0.1,44291.96563,44292.07432,630731,14272200,2,6.3
44291,1181,0.1,44291.96563,44292.06828,485939,14272200,2,6.3
44291,1188,0.09,44291.96563,44292.06221,365500,14272200,2,6.3
44291,1174,0.1,44291.96563,44292.06661,414011,14272200,2,6.3
44291,1394,0.11,44291.96563,44292.08137,933915,14272200,2,6.3
44291,1351,0.11,44291.96563,44292.08172,4614499,14272200,2,6.3
44291,1356,0.1,44291.96563,44292.07197,2566335,14272200,2,6.3
44291,1346,0.09,44291.96563,44292.06451,287680,7475297,2,7.3
44291,1227,0.1,44291.96563,44292.06616,433066,7475297,2,7.3
44291,1358,0.11,44291.96563,44292.0777,1525358,7475297,2,7.3
44291,1172,0.09,44291.96563,44292.06587,389675,14272200,2,6.3
44291,1104,0.1,44291.96563,44292.06684,627091,14272200,2,6.3
44291,1123,0.1,44291.96563,44292.06604,538870,14272200,2,6.3
44291,1396,0.1,44291.96563,44292.07138,716696,7475297,2,7.3
44291,1153,0.09,44291.96563,44292.06222,452484,14272200,2,6.3
44291,1370,0.1,44291.96563,44292.06858,662210,7475297,2,7.3
44291,1299,0.08,44291.97031,44292.05998,0,7475297,2,7.3
44291,1349,0.1,44291.97038,44292.07897,1317175,14272200,2,6.3
44291,1100,0.08,44291.97038,44292.0577,0,14272200,2,6.3
44291,1260,0.11,44291.9705,44292.08231,2459345,7475297,2,7.3
44291,1242,0.09,44291.97054,44292.06225,797006,7475297,2,7.3
44291,1267,0.09,44291.97067,44292.06661,431492,14272200,2,6.3
44292,1351,0.1,44292.96558,44293.06868,4614499,14272200,3,6.3
44292,1227,0.09,44292.96558,44293.06207,433066,7475297,3,7.3
44292,1346,0.09,44292.96558,44293.06006,287680,7475297,3,7.3
44292,1358,0.1,44292.96558,44293.07395,1525358,7475297,3,7.3
44292,1208,0.09,44292.96558,44293.05894,381642,7475297,3,7.3
44292,1380,0.09,44292.96558,44293.05823,212294,7475297,3,7.3
44292,1396,0.1,44292.96558,44293.06731,716696,7475297,3,7.3
44292,1370,0.09,44292.96558,44293.064,662210,7475297,3,7.3
44292,1188,0.08,44292.9656,44293.05473,365500,14272200,3,6.3
44292,1174,0.09,44292.9656,44293.05929,414011,14272200,3,6.3
44292,1348,0.09,44292.9656,44293.06014,504483,14272200,3,6.3
44292,1206,0.09,44292.9656,44293.06523,630731,14272200,3,6.3
44292,1181,0.09,44292.9656,44293.06014,485939,14272200,3,6.3
44292,1394,0.1,44292.9656,44293.07344,933915,14272200,3,6.3
44292,1356,0.11,44292.9656,44293.08306,2566335,14272200,3,6.3
44292,1172,0.09,44292.9656,44293.05722,389675,14272200,3,6.3
44292,1123,0.09,44292.9656,44293.05981,538870,14272200,3,6.3
44292,1104,0.09,44292.9656,44293.05927,627091,14272200,3,6.3
44292,1153,0.08,44292.9656,44293.05461,452484,14272200,3,6.3
44292,1299,0.08,44292.97021,44293.05667,0,7475297,3,7.3
44292,1100,0.07,44292.97021,44293.05003,0,14272200,3,6.3
44292,1349,0.1,44292.97023,44293.07186,1317175,14272200,3,6.3
44292,1242,0.08,44292.97039,44293.05852,797006,7475297,3,7.3
44292,1267,0.08,44292.97042,44293.05789,431492,14272200,3,6.3
44292,1260,0.1,44292.97044,44293.08034,2459345,7475297,3,7.3
44293,1358,0.1,44293.9656,44294.07398,1525358,7475297,4,7.3
44293,1346,0.09,44293.9656,44294.06038,287680,7475297,4,7.3
44293,1227,0.09,44293.9656,44294.06248,433066,7475297,4,7.3
44293,1208,0.09,44293.9656,44294.06162,381642,7475297,4,7.3
44293,1370,0.09,44293.9656,44294.06378,662210,7475297,4,7.3
44293,1396,0.1,44293.9656,44294.06751,716696,7475297,4,7.3
44293,1380,0.09,44293.9656,44294.05862,212294,7475297,4,7.3
44293,1206,0.1,44293.96565,44294.0695,630731,14272200,4,6.3
44293,1181,0.09,44293.96565,44294.06442,485939,14272200,4,6.3
44293,1174,0.09,44293.96565,44294.06197,414011,14272200,4,6.3
44293,1348,0.09,44293.96565,44294.06325,504483,14272200,4,6.3
44293,1188,0.09,44293.96565,44294.05814,365500,14272200,4,6.3
44293,1351,0.1,44293.96565,44294.06897,4614499,14272200,4,6.3
44293,1356,0.11,44293.96565,44294.08303,2566335,14272200,4,6.3
44293,1394,0.11,44293.96565,44294.07688,933915,14272200,4,6.3
44293,1104,0.09,44293.96565,44294.06236,627091,14272200,4,6.3
44293,1123,0.09,44293.96565,44294.0628,538870,14272200,4,6.3
44293,1153,0.09,44293.96565,44294.05807,452484,14272200,4,6.3
44293,1172,0.09,44293.96565,44294.06118,389675,14272200,4,6.3
44293,1100,0.08,44293.97029,44294.05424,0,14272200,4,6.3
44293,1299,0.08,44293.97034,44294.05686,0,7475297,4,7.3
44293,1349,0.1,44293.97036,44294.07462,1317175,14272200,4,6.3
44293,1242,0.08,44293.97045,44294.05778,797006,7475297,4,7.3
44293,1260,0.1,44293.9705,44294.08014,2459345,7475297,4,7.3
44293,1267,0.09,44293.97059,44294.06118,431492,14272200,4,6.3
44294,1208,0.08,44294.96557,44295.05503,381642,7475297,5,7.3
44294,1227,0.09,44294.96557,44295.05806,433066,7475297,5,7.3
44294,1346,0.09,44294.96559,44295.05642,287680,7475297,5,7.3
44294,1380,0.08,44294.96559,44295.05404,212294,7475297,5,7.3
44294,1370,0.09,44294.96559,44295.0597,662210,7475297,5,7.3
44294,1396,0.09,44294.96559,44295.06263,716696,7475297,5,7.3
44294,1358,0.1,44294.96561,44295.06977,1525358,7475297,5,7.3
44294,1206,0.1,44294.96564,44295.06913,630731,14272200,5,6.3
44294,1174,0.09,44294.96564,44295.06221,414011,14272200,5,6.3
44294,1181,0.09,44294.96564,44295.06409,485939,14272200,5,6.3
44294,1188,0.09,44294.96564,44295.05807,365500,14272200,5,6.3
44294,1348,0.09,44294.96564,44295.06248,504483,14272200,5,6.3
44294,1356,0.11,44294.96564,44295.08328,2566335,14272200,5,6.3
44294,1351,0.1,44294.96564,44295.06817,4614499,14272200,5,6.3
44294,1394,0.1,44294.96564,44295.07569,933915,14272200,5,6.3
44294,1153,0.09,44294.96564,44295.05771,452484,14272200,5,6.3
44294,1104,0.09,44294.96564,44295.06119,627091,14272200,5,6.3
44294,1123,0.09,44294.96564,44295.06235,538870,14272200,5,6.3
44294,1172,0.09,44294.96564,44295.06076,389675,14272200,5,6.3
44294,1100,0.08,44294.97021,44295.05388,0,14272200,5,6.3
44294,1299,0.08,44294.97023,44295.05273,0,7475297,5,7.3
44294,1349,0.1,44294.97025,44295.07444,1317175,14272200,5,6.3
44294,1242,0.08,44294.97039,44295.05387,797006,7475297,5,7.3
44294,1260,0.1,44294.97049,44295.07637,2459345,7475297,5,7.3
44294,1267,0.09,44294.97058,44295.06157,431492,14272200,5,6.3
44295,1346,0.09,44295.96557,44296.06053,287680,7475297,6,7.3
44295,1174,0.09,44295.96559,44296.06326,414011,14272200,6,6.3
44295,1208,0.09,44295.96559,44296.05894,381642,7475297,6,7.3
44295,1358,0.1,44295.96559,44296.07413,1525358,7475297,6,7.3
44295,1227,0.09,44295.96559,44296.06275,433066,7475297,6,7.3
44295,1370,0.09,44295.96559,44296.06333,662210,7475297,6,7.3
44295,1380,0.09,44295.96559,44296.05824,212294,7475297,6,7.3
44295,1104,0.09,44295.96559,44296.06106,627091,14272200,6,6.3
44295,1396,0.1,44295.96559,44296.06709,716696,7475297,6,7.3
44295,1123,0.09,44295.96561,44296.06219,538870,14272200,6,6.3
44295,1348,0.09,44295.96564,44296.06241,504483,14272200,6,6.3
44295,1181,0.09,44295.96564,44296.065,485939,14272200,6,6.3
44295,1188,0.09,44295.96564,44296.05891,365500,14272200,6,6.3
44295,1206,0.1,44295.96564,44296.06954,630731,14272200,6,6.3
44295,1351,0.1,44295.96564,44296.06993,4614499,14272200,6,6.3
44295,1394,0.11,44295.96564,44296.07611,933915,14272200,6,6.3
44295,1356,0.09,44295.96564,44296.06395,2566335,14272200,6,6.3
44295,1172,0.09,44295.96564,44296.061,389675,14272200,6,6.3
44295,1153,0.09,44295.96564,44296.05841,452484,14272200,6,6.3
44295,1299,0.08,44295.97013,44296.05692,0,7475297,6,7.3
44295,1349,0.1,44295.97022,44296.07438,1317175,14272200,6,6.3
44295,1100,0.08,44295.97022,44296.05398,0,14272200,6,6.3
44295,1260,0.11,44295.97036,44296.08105,2459345,7475297,6,7.3
44295,1242,0.08,44295.97049,44296.05796,797006,7475297,6,7.3
44295,1267,0.09,44295.97056,44296.06194,431492,14272200,6,6.3
44297,1153,0.07,44297.9698,44298.04913,452484,14272200,1,6.3
44297,1188,0.07,44297.97041,44298.0499,365500,14272200,1,6.3
44297,1380,0.08,44297.9713,44298.05448,212294,7475297,1,7.3
44297,1208,0.08,44297.97206,44298.0545,381642,7475297,1,7.3
44297,1346,0.08,44297.97233,44298.05551,287680,7475297,1,7.3
44297,1172,0.07,44297.97256,44298.05213,389675,14272200,1,6.3
44297,1104,0.07,44297.97304,44298.05206,627091,14272200,1,6.3
44297,1174,0.08,44297.9735,44298.05396,414011,14272200,1,6.3
44297,1348,0.07,44297.97389,44298.05406,504483,14272200,1,6.3
44297,1227,0.08,44297.97404,44298.05799,433066,7475297,1,7.3
44297,1123,0.07,44297.97447,44298.05388,538870,14272200,1,6.3
44297,1370,0.08,44297.97531,44298.05933,662210,7475297,1,7.3
44297,1181,0.07,44297.97591,44298.05594,485939,14272200,1,6.3
44297,1206,0.08,44297.9787,44298.05995,630731,14272200,1,6.3
44297,1396,0.08,44297.97892,44298.06153,716696,7475297,1,7.3
44297,1358,0.08,44297.98438,44298.06676,1525358,7475297,1,7.3
44297,1100,0.06,44297.98642,44298.0489,0,14272200,1,6.3
44297,1394,0.07,44297.98742,44298.0669,933915,14272200,1,6.3
44297,1299,0.06,44297.98944,44298.05086,0,7475297,1,7.3
44297,1356,0.07,44297.99315,44298.07289,2566335,14272200,1,6.3
44297,1242,0.05,44297.99553,44298.05263,797006,7475297,1,7.3
44298,1267,0.05,44298.00131,44298.05241,431492,14272200,2,6.3
44298,1351,0.07,44298.00958,44298.08296,4614499,14272200,2,6.3
44298,1349,0.04,44298.02245,44298.06309,1317175,14272200,2,6.3
44298,1260,0.03,44298.03991,44298.07314,2459345,7475297,2,7.3
44298,1346,0.1,44298.96561,44299.06816,287680,7475297,2,7.3
44298,1208,0.1,44298.96561,44299.0681,381642,7475297,2,7.3
44298,1396,0.11,44298.96561,44299.07617,716696,7475297,2,7.3
44298,1358,0.11,44298.96564,44299.08243,1525358,7475297,2,7.3
44298,1227,0.1,44298.96564,44299.07087,433066,7475297,2,7.3
44298,1370,0.1,44298.96564,44299.07226,662210,7475297,2,7.3
44298,1380,0.1,44298.96564,44299.06672,212294,7475297,2,7.3
44298,1206,0.1,44298.96566,44299.07501,630731,14272200,2,6.3
44298,1348,0.1,44298.96566,44299.06716,504483,14272200,2,6.3
44298,1351,0.11,44298.96566,44299.08091,4614499,14272200,2,6.3
44298,1394,0.11,44298.96566,44299.08296,933915,14272200,2,6.3
44298,1356,0.1,44298.96566,44299.07028,2566335,14272200,2,6.3
44298,1172,0.09,44298.96566,44299.06572,389675,14272200,2,6.3
44298,1104,0.1,44298.96566,44299.06698,627091,14272200,2,6.3
44298,1174,0.1,44298.96568,44299.06719,414011,14272200,2,6.3
44298,1181,0.1,44298.96568,44299.06869,485939,14272200,2,6.3
44298,1188,0.09,44298.96568,44299.06316,365500,14272200,2,6.3
44298,1123,0.1,44298.96568,44299.06782,538870,14272200,2,6.3
44298,1153,0.09,44298.96568,44299.06388,452484,14272200,2,6.3
44298,1349,0.1,44298.97009,44299.07998,1317175,14272200,2,6.3
44298,1100,0.08,44298.97009,44299.05884,0,14272200,2,6.3
44298,1299,0.09,44298.97019,44299.06433,0,7475297,2,7.3
44298,1260,0.09,44298.97039,44299.06829,2459345,7475297,2,7.3
44298,1242,0.09,44298.97046,44299.06615,797006,7475297,2,7.3
44298,1267,0.09,44298.97064,44299.06698,431492,14272200,2,6.3
44299,1206,0.09,44299.96561,44300.06563,630731,14272200,3,6.3
44299,1227,0.09,44299.96564,44300.05854,433066,7475297,3,7.3
44299,1358,0.1,44299.96564,44300.06943,1525358,7475297,3,7.3
44299,1346,0.09,44299.96564,44300.05708,287680,7475297,3,7.3
44299,1208,0.08,44299.96564,44300.0556,381642,7475297,3,7.3
44299,1123,0.09,44299.96564,44300.05873,538870,14272200,3,6.3
44299,1153,0.08,44299.96564,44300.05493,452484,14272200,3,6.3
44299,1380,0.08,44299.96564,44300.05481,212294,7475297,3,7.3
44299,1396,0.09,44299.96564,44300.06347,716696,7475297,3,7.3
44299,1370,0.09,44299.96564,44300.06037,662210,7475297,3,7.3
44299,1188,0.08,44299.96566,44300.05503,365500,14272200,3,6.3
44299,1181,0.09,44299.96566,44300.05987,485939,14272200,3,6.3
44299,1174,0.09,44299.96566,44300.0584,414011,14272200,3,6.3
44299,1348,0.09,44299.96566,44300.05988,504483,14272200,3,6.3
44299,1394,0.1,44299.96566,44300.07294,933915,14272200,3,6.3
44299,1356,0.1,44299.96566,44300.06617,2566335,14272200,3,6.3
44299,1351,0.09,44299.96566,44300.06448,4614499,14272200,3,6.3
44299,1172,0.09,44299.96566,44300.05737,389675,14272200,3,6.3
44299,1104,0.09,44299.96566,44300.05809,627091,14272200,3,6.3
44299,1349,0.1,44299.97036,44300.07098,1317175,14272200,3,6.3
44299,1100,0.07,44299.97036,44300.05029,0,14272200,3,6.3
44299,1299,0.08,44299.97038,44300.05303,0,7475297,3,7.3
44299,1260,0.1,44299.9705,44300.07662,2459345,7475297,3,7.3
44299,1242,0.08,44299.97059,44300.05572,797006,7475297,3,7.3
44299,1267,0.08,44299.97064,44300.05819,431492,14272200,3,6.3
44300,1174,0.09,44300.96563,44301.06231,414011,14272200,4,6.3
44300,1346,0.09,44300.96563,44301.05977,287680,7475297,4,7.3
44300,1358,0.1,44300.96563,44301.07272,1525358,7475297,4,7.3
44300,1227,0.09,44300.96563,44301.06259,433066,7475297,4,7.3
44300,1208,0.09,44300.96563,44301.05868,381642,7475297,4,7.3
44300,1396,0.1,44300.96563,44301.06641,716696,7475297,4,7.3
44300,1370,0.09,44300.96563,44301.06399,662210,7475297,4,7.3
44300,1380,0.09,44300.96563,44301.05816,212294,7475297,4,7.3
44300,1181,0.09,44300.96565,44301.06461,485939,14272200,4,6.3
44300,1188,0.09,44300.96565,44301.05841,365500,14272200,4,6.3
44300,1348,0.09,44300.96565,44301.06323,504483,14272200,4,6.3
44300,1206,0.1,44300.96565,44301.06917,630731,14272200,4,6.3
44300,1356,0.11,44300.96565,44301.08323,2566335,14272200,4,6.3
44300,1351,0.1,44300.96565,44301.06668,4614499,14272200,4,6.3
44300,1394,0.11,44300.96565,44301.07647,933915,14272200,4,6.3
44300,1104,0.09,44300.96565,44301.06124,627091,14272200,4,6.3
44300,1153,0.09,44300.96565,44301.05836,452484,14272200,4,6.3
44300,1172,0.09,44300.96565,44301.06086,389675,14272200,4,6.3
44300,1123,0.09,44300.96565,44301.06163,538870,14272200,4,6.3
44300,1349,0.1,44300.97024,44301.07389,1317175,14272200,4,6.3
44300,1100,0.08,44300.97024,44301.05471,0,14272200,4,6.3
44300,1299,0.08,44300.97037,44301.05633,0,7475297,4,7.3
44300,1242,0.08,44300.97044,44301.05733,797006,7475297,4,7.3
44300,1260,0.1,44300.97053,44301.07972,2459345,7475297,4,7.3
44300,1267,0.09,44300.97058,44301.062,431492,14272200,4,6.3
44301,1370,0.1,44301.96561,44302.07159,662210,7475297,5,7.3
44301,1348,0.11,44301.96564,44302.07868,504483,14272200,5,6.3
44301,1358,0.11,44301.96564,44302.08332,1525358,7475297,5,7.3
44301,1346,0.1,44301.96564,44302.06771,287680,7475297,5,7.3
44301,1208,0.1,44301.96564,44302.06641,381642,7475297,5,7.3
44301,1227,0.1,44301.96564,44302.06883,433066,7475297,5,7.3
44301,1396,0.1,44301.96564,44302.07465,716696,7475297,5,7.3
44301,1380,0.1,44301.96564,44302.06617,212294,7475297,5,7.3
44301,1181,0.11,44301.96566,44302.08071,485939,14272200,5,6.3
44301,1188,0.1,44301.96566,44302.07404,365500,14272200,5,6.3
44301,1174,0.11,44301.96566,44302.07902,414011,14272200,5,6.3
44301,1206,0.11,44301.96566,44302.083,630731,14272200,5,6.3
44301,1394,0.1,44301.96566,44302.07234,933915,14272200,5,6.3
44301,1356,0.11,44301.96566,44302.08248,2566335,14272200,5,6.3
44301,1351,0.11,44301.96566,44302.07697,4614499,14272200,5,6.3
44301,1172,0.11,44301.96566,44302.07707,389675,14272200,5,6.3
44301,1153,0.1,44301.96566,44302.07443,452484,14272200,5,6.3
44301,1123,0.11,44301.96566,44302.07816,538870,14272200,5,6.3
44301,1104,0.11,44301.96566,44302.07832,627091,14272200,5,6.3
44301,1299,0.09,44301.97041,44302.06359,0,7475297,5,7.3
44301,1349,0.1,44301.97043,44302.07267,1317175,14272200,5,6.3
44301,1100,0.09,44301.97043,44302.06925,0,14272200,5,6.3
44301,1260,0.09,44301.97063,44302.06959,2459345,7475297,5,7.3
44301,1242,0.09,44301.97063,44302.066,797006,7475297,5,7.3
44301,1267,0.1,44301.97069,44302.07725,431492,14272200,5,6.3
44302,1123,0.09,44302.96558,44303.06,538870,14272200,6,6.3
44302,1174,0.09,44302.9656,44303.0587,414011,14272200,6,6.3
44302,1208,0.09,44302.96563,44303.05912,381642,7475297,6,7.3
44302,1358,0.1,44302.96563,44303.0733,1525358,7475297,6,7.3
44302,1346,0.09,44302.96563,44303.06034,287680,7475297,6,7.3
44302,1227,0.09,44302.96563,44303.06313,433066,7475297,6,7.3
44302,1153,0.08,44302.96563,44303.05486,452484,14272200,6,6.3
44302,1380,0.09,44302.96563,44303.05898,212294,7475297,6,7.3
44302,1172,0.09,44302.96563,44303.05788,389675,14272200,6,6.3
44302,1370,0.09,44302.96563,44303.0645,662210,7475297,6,7.3
44302,1396,0.1,44302.96563,44303.06865,716696,7475297,6,7.3
44302,1104,0.09,44302.96563,44303.05889,627091,14272200,6,6.3
44302,1181,0.09,44302.96564,44303.06126,485939,14272200,6,6.3
44302,1188,0.08,44302.96564,44303.05516,365500,14272200,6,6.3
44302,1348,0.09,44302.96564,44303.06,504483,14272200,6,6.3
44302,1206,0.1,44302.96564,44303.0669,630731,14272200,6,6.3
44302,1351,0.1,44302.96564,44303.06753,4614499,14272200,6,6.3
44302,1394,0.1,44302.96564,44303.07449,933915,14272200,6,6.3
44302,1356,0.11,44302.96564,44303.08328,2566335,14272200,6,6.3
44302,1299,0.08,44302.97007,44303.05667,0,7475297,6,7.3
44302,1100,0.08,44302.97019,44303.05076,0,14272200,6,6.3
44302,1349,0.1,44302.97028,44303.07183,1317175,14272200,6,6.3
44302,1260,0.11,44302.97028,44303.08189,2459345,7475297,6,7.3
44302,1242,0.08,44302.97037,44303.05847,797006,7475297,6,7.3
44302,1267,0.08,44302.97066,44303.0586,431492,14272200,6,6.3
44304,1153,0.07,44304.96976,44305.0492,452484,14272200,1,6.3
44304,1188,0.07,44304.97022,44305.04993,365500,14272200,1,6.3
44304,1380,0.08,44304.97081,44305.05451,212294,7475297,1,7.3
44304,1208,0.08,44304.97205,44305.05438,381642,7475297,1,7.3
44304,1346,0.08,44304.97214,44305.05589,287680,7475297,1,7.3
44304,1174,0.08,44304.97293,44305.05356,414011,14272200,1,6.3
44304,1104,0.07,44304.97293,44305.0533,627091,14272200,1,6.3
44304,1172,0.07,44304.97295,44305.05208,389675,14272200,1,6.3
44304,1123,0.07,44304.97417,44305.05425,538870,14272200,1,6.3
44304,1348,0.07,44304.97465,44305.05502,504483,14272200,1,6.3
44304,1227,0.08,44304.97471,44305.05731,433066,7475297,1,7.3
44304,1181,0.08,44304.97476,44305.05642,485939,14272200,1,6.3
44304,1370,0.08,44304.97578,44305.05823,662210,7475297,1,7.3
44304,1206,0.08,44304.97863,44305.05969,630731,14272200,1,6.3
44304,1396,0.08,44304.97928,44305.06142,716696,7475297,1,7.3
44304,1358,0.08,44304.98257,44305.06685,1525358,7475297,1,7.3
44304,1100,0.05,44304.986,44305.04617,0,14272200,1,6.3
44304,1394,0.08,44304.98626,44305.06682,933915,14272200,1,6.3
44304,1299,0.06,44304.99056,44305.05192,0,7475297,1,7.3
44304,1356,0.08,44304.99272,44305.07361,2566335,14272200,1,6.3
44304,1242,0.05,44304.99573,44305.05241,797006,7475297,1,7.3
44305,1267,0.05,44305.00061,44305.05307,431492,14272200,2,6.3
44305,1351,0.07,44305.01071,44305.08226,4614499,14272200,2,6.3
44305,1349,0.03,44305.02395,44305.06368,1317175,14272200,2,6.3
44305,1260,0.03,44305.04051,44305.07294,2459345,7475297,2,7.3
44305,1356,0.1,44305.9656,44306.06806,2566335,14272200,2,6.3
44305,1358,0.11,44305.9656,44306.07688,1525358,7475297,2,7.3
44305,1227,0.09,44305.9656,44306.0661,433066,7475297,2,7.3
44305,1208,0.09,44305.9656,44306.06302,381642,7475297,2,7.3
44305,1346,0.09,44305.9656,44306.06385,287680,7475297,2,7.3
44305,1380,0.09,44305.9656,44306.06235,212294,7475297,2,7.3
44305,1396,0.1,44305.9656,44306.07155,716696,7475297,2,7.3
44305,1370,0.1,44305.9656,44306.06782,662210,7475297,2,7.3
44305,1348,0.1,44305.96563,44306.06637,504483,14272200,2,6.3
44305,1188,0.09,44305.96563,44306.06212,365500,14272200,2,6.3
44305,1181,0.1,44305.96563,44306.06819,485939,14272200,2,6.3
44305,1206,0.1,44305.96563,44306.07272,630731,14272200,2,6.3
44305,1174,0.1,44305.96563,44306.06671,414011,14272200,2,6.3
44305,1351,0.11,44305.96563,44306.07899,4614499,14272200,2,6.3
44305,1394,0.11,44305.96563,44306.08025,933915,14272200,2,6.3
44305,1153,0.09,44305.96563,44306.06201,452484,14272200,2,6.3
44305,1172,0.09,44305.96563,44306.06503,389675,14272200,2,6.3
44305,1123,0.1,44305.96563,44306.06625,538870,14272200,2,6.3
44305,1104,0.09,44305.96563,44306.06576,627091,14272200,2,6.3
44305,1299,0.08,44305.97003,44306.05988,0,7475297,2,7.3
44305,1260,0.11,44305.97022,44306.08119,2459345,7475297,2,7.3
44305,1100,0.08,44305.97024,44306.05711,0,14272200,2,6.3
44305,1349,0.1,44305.97027,44306.07811,1317175,14272200,2,6.3
44305,1242,0.09,44305.9705,44306.06169,797006,7475297,2,7.3
44305,1267,0.09,44305.97063,44306.06574,431492,14272200,2,6.3
44306,1208,0.1,44306.9656,44307.06698,381642,7475297,3,7.3
44306,1227,0.1,44306.9656,44307.06968,433066,7475297,3,7.3
44306,1358,0.11,44306.9656,44307.08068,1525358,7475297,3,7.3
