day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
44136,1100,0.000243056,44136.05049,44136.05078,0,13819716,1,6.3
44136,1299,0.000231481,44136.0512,44136.05149,0,6678291,1,7.3
44136,1380,0.000231481,44136.05434,44136.05461,212294,6678291,1,7.3
44136,1188,0.000243056,44136.05501,44136.05531,365500,13819716,1,6.3
44136,1346,0.000231481,44136.05593,44136.0562,287680,6678291,1,7.3
44136,1208,0.000231481,44136.05602,44136.05631,381642,6678291,1,7.3
44136,1172,0.00025463,44136.05744,44136.05773,389675,13819716,1,6.3
44136,1267,0.00025463,44136.05777,44136.05807,431492,13819716,1,6.3
44136,1227,0.000219907,44136.05804,44136.0583,433066,6678291,1,7.3
44136,1104,0.000243056,44136.05866,44136.05892,627091,13819716,1,6.3
44136,1174,0.000231481,44136.0595,44136.05978,414011,13819716,1,6.3
44136,1370,0.000219907,44136.06061,44136.06089,662210,6678291,1,7.3
44136,1123,0.000243056,44136.06071,44136.06101,538870,13819716,1,6.3
44136,1348,0.000231481,44136.06089,44136.06118,504483,13819716,1,6.3
44136,1181,0.000208333,44136.06105,44136.0613,485939,13819716,1,6.3
44136,1396,0.000243056,44136.06346,44136.06374,716696,6678291,1,7.3
44136,1349,0.000219907,44136.06458,44136.06484,1317175,13819716,1,6.3
44136,1206,0.000231481,44136.06576,44136.06603,630731,13819716,1,6.3
44136,1358,0.000219907,44136.07162,44136.07186,1525358,6678291,1,7.3
44136,1394,0.000231481,44136.07436,44136.07462,933915,13819716,1,6.3
44136,1260,0.000219907,44136.08057,44136.08081,2459345,6678291,1,7.3
44142,1100,0.000358796,44142.05223,44142.05266,0,13819716,7,6.3
44142,1188,0.000289352,44142.05834,44142.05872,365500,13819716,7,6.3
44142,1299,0.000486111,44142.05841,44142.05897,0,6678291,7,7.3
44142,1380,0.000752315,44142.06061,44142.0614,212294,6678291,7,7.3
44142,1267,0.0003125,44142.06142,44142.06176,431492,13819716,7,6.3
44142,1208,0.000243056,44142.06149,44142.06181,381642,6678291,7,7.3
44142,1172,0.002372685,44142.06161,44142.06403,389675,13819716,7,6.3
44142,1346,0.000231481,44142.06265,44142.06295,287680,6678291,7,7.3
44142,1174,0.000347222,44142.06267,44142.0631,414011,13819716,7,6.3
44142,1104,0.000335648,44142.06308,44142.06343,627091,13819716,7,6.3
44142,1123,0.000347222,44142.06354,44142.06391,538870,13819716,7,6.3
44142,1348,0.001666667,44142.06366,44142.06538,504483,13819716,7,6.3
44142,1181,0.000266204,44142.06424,44142.06454,485939,13819716,7,6.3
44142,1227,0.00130787,44142.06435,44142.06569,433066,6678291,7,7.3
44142,1370,0.001215278,44142.06637,44142.0676,662210,6678291,7,7.3
44142,1396,0.001134259,44142.06802,44142.06921,716696,6678291,7,7.3
44142,1206,0.000266204,44142.06888,44142.06919,630731,13819716,7,6.3
44142,1349,0.000289352,44142.0697,44142.07007,1317175,13819716,7,6.3
44142,1394,0.000891204,44142.07331,44142.07424,933915,13819716,7,6.3
44142,1358,0.00275463,44142.07591,44142.07875,1525358,6678291,7,7.3
44143,1299,0.000231481,44143.04404,44143.04432,0,6678291,1,7.3
44143,1380,0.000231481,44143.04648,44143.04676,212294,6678291,1,7.3
44143,1208,0.000231481,44143.04741,44143.04769,381642,6678291,1,7.3
44143,1100,0.000243056,44143.04801,44143.04828,0,13819716,1,6.3
44143,1346,0.000219907,44143.04862,44143.0489,287680,6678291,1,7.3
44143,1227,0.000208333,44143.05103,44143.0513,433066,6678291,1,7.3
44143,1188,0.000219907,44143.05115,44143.05142,365500,13819716,1,6.3
44143,1370,0.000219907,44143.05245,44143.05272,662210,6678291,1,7.3
44143,1172,0.000243056,44143.05454,44143.05483,389675,13819716,1,6.3
44143,1267,0.00025463,44143.05458,44143.0549,431492,13819716,1,6.3
44143,1174,0.00025463,44143.05517,44143.05546,414011,13819716,1,6.3
44143,1104,0.000243056,44143.05567,44143.05595,627091,13819716,1,6.3
44143,1123,0.000300926,44143.05638,44143.05672,538870,13819716,1,6.3
44143,1396,0.000231481,44143.05692,44143.05719,716696,6678291,1,7.3
44143,1181,0.000231481,44143.05726,44143.05751,485939,13819716,1,6.3
44143,1348,0.000219907,44143.05813,44143.0584,504483,13819716,1,6.3
44143,1349,0.000219907,44143.06142,44143.06167,1317175,13819716,1,6.3
44143,1206,0.000231481,44143.06241,44143.06266,630731,13819716,1,6.3
44143,1358,0.000231481,44143.06528,44143.06554,1525358,6678291,1,7.3
44143,1394,0.000219907,44143.0711,44143.07135,933915,13819716,1,6.3
44143,1260,0.000231481,44143.07476,44143.075,2459345,6678291,1,7.3
44143,1356,6.94E-05,44143.08324,44143.08331,2566335,13819716,1,6.3
44149,1100,0.000289352,44149.05204,44149.0524,0,13819716,7,6.3
44149,1299,0.000219907,44149.05432,44149.05459,0,6678291,7,7.3
44149,1188,0.000219907,44149.05794,44149.05823,365500,13819716,7,6.3
44149,1208,0.000266204,44149.05813,44149.05843,381642,6678291,7,7.3
44149,1380,0.000289352,44149.05813,44149.05847,212294,6678291,7,7.3
44149,1346,0.000219907,44149.05863,44149.05889,287680,6678291,7,7.3
44149,1267,0.000243056,44149.06103,44149.06131,431492,13819716,7,6.3
44149,1172,0.000277778,44149.06108,44149.06138,389675,13819716,7,6.3
44149,1227,0.000231481,44149.06126,44149.06153,433066,6678291,7,7.3
44149,1104,0.000231481,44149.062,44149.06228,627091,13819716,7,6.3
44149,1370,0.000219907,44149.06226,44149.06252,662210,6678291,7,7.3
44149,1174,0.000266204,44149.06318,44149.06348,414011,13819716,7,6.3
44149,1181,0.000266204,44149.06351,44149.06378,485939,13819716,7,6.3
44149,1123,0.000277778,44149.06406,44149.06439,538870,13819716,7,6.3
44149,1396,0.000231481,44149.06427,44149.06455,716696,6678291,7,7.3
44149,1348,0.000219907,44149.06429,44149.06456,504483,13819716,7,6.3
44149,1349,0.00025463,44149.06733,44149.0676,1317175,13819716,7,6.3
44149,1206,0.000208333,44149.06792,44149.06817,630731,13819716,7,6.3
44149,1358,0.000231481,44149.07197,44149.07222,1525358,6678291,7,7.3
44149,1394,0.000266204,44149.0738,44149.0741,933915,13819716,7,6.3
44149,1260,0.000208333,44149.08212,44149.08237,2459345,6678291,7,7.3
44156,1100,0.000277778,44156.05565,44156.05597,0,13819716,7,6.3
44156,1299,0.000243056,44156.06179,44156.06209,0,6678291,7,7.3
44156,1188,0.00025463,44156.06221,44156.0625,365500,13819716,7,6.3
44156,1380,0.00025463,44156.06402,44156.06433,212294,6678291,7,7.3
44156,1208,0.00025463,44156.0655,44156.06581,381642,6678291,7,7.3
44156,1346,0.000243056,44156.06624,44156.06653,287680,6678291,7,7.3
44156,1267,0.000289352,44156.06661,44156.06692,431492,13819716,7,6.3
44156,1172,0.000347222,44156.06694,44156.06731,389675,13819716,7,6.3
44156,1174,0.000266204,44156.06727,44156.06759,414011,13819716,7,6.3
44156,1123,0.000266204,44156.06731,44156.0676,538870,13819716,7,6.3
44156,1348,0.000243056,44156.06809,44156.06837,504483,13819716,7,6.3
44156,1104,0.00025463,44156.06814,44156.06841,627091,13819716,7,6.3
44156,1227,0.000219907,44156.06818,44156.06844,433066,6678291,7,7.3
44156,1181,0.000219907,44156.06851,44156.06875,485939,13819716,7,6.3
44156,1370,0.000219907,44156.07022,44156.07049,662210,6678291,7,7.3
44156,1206,0.000231481,44156.07272,44156.07296,630731,13819716,7,6.3
44156,1396,0.000219907,44156.07362,44156.0739,716696,6678291,7,7.3
44156,1349,0.000219907,44156.07374,44156.07402,1317175,13819716,7,6.3
44156,1394,0.000266204,44156.07948,44156.0798,933915,13819716,7,6.3
44156,1358,0.000231481,44156.08068,44156.08096,1525358,6678291,7,7.3
44163,1299,0.000243056,44163.06131,44163.0616,0,6678291,7,7.3
44163,1100,0.00025463,44163.06234,44163.06263,0,13819716,7,6.3
44163,1380,0.00025463,44163.06392,44163.06422,212294,6678291,7,7.3
44163,1208,0.000243056,44163.06634,44163.06661,381642,6678291,7,7.3
44163,1346,0.000231481,44163.06653,44163.06678,287680,6678291,7,7.3
44163,1227,0.000219907,44163.06801,44163.06826,433066,6678291,7,7.3
44163,1188,0.000231481,44163.06948,44163.06977,365500,13819716,7,6.3
44163,1370,0.000219907,44163.07047,44163.07074,662210,6678291,7,7.3
44163,1172,0.00025463,44163.07262,44163.07289,389675,13819716,7,6.3
44163,1267,0.000231481,44163.07311,44163.07337,431492,13819716,7,6.3
44163,1396,0.000196759,44163.07381,44163.07407,716696,6678291,7,7.3
44163,1174,0.000266204,44163.07419,44163.07453,414011,13819716,7,6.3
44163,1123,0.000300926,44163.07486,44163.07519,538870,13819716,7,6.3
44163,1104,0.000243056,44163.07523,44163.07552,627091,13819716,7,6.3
44163,1348,0.000243056,44163.07554,44163.07583,504483,13819716,7,6.3
44163,1181,0.000219907,44163.0761,44163.07633,485939,13819716,7,6.3
44163,1206,0.000243056,44163.08059,44163.08087,630731,13819716,7,6.3
44163,1349,0.000243056,44163.08102,44163.08132,1317175,13819716,7,6.3
44163,1358,0.000208333,44163.08243,44163.08266,1525358,6678291,7,7.3
44170,1100,0.0003125,44170.05648,44170.05683,0,13819716,7,6.3
44170,1299,0.000439815,44170.05775,44170.05825,0,6678291,7,7.3
44170,1380,0.000740741,44170.06086,44170.06166,212294,6678291,7,7.3
44170,1188,0.000335648,44170.06166,44170.06201,365500,13819716,7,6.3
44170,1208,0.000231481,44170.06168,44170.06194,381642,6678291,7,7.3
44170,1346,0.00025463,44170.06249,44170.0628,287680,6678291,7,7.3
44170,1227,0.001412037,44170.06429,44170.06575,433066,6678291,7,7.3
44170,1267,0.000300926,44170.06527,44170.0656,431492,13819716,7,6.3
44170,1172,0.002164352,44170.06537,44170.06759,389675,13819716,7,6.3
44170,1174,0.000324074,44170.06578,44170.06613,414011,13819716,7,6.3
44170,1104,0.000335648,44170.0658,44170.06619,627091,13819716,7,6.3
44170,1370,0.00125,44170.06582,44170.06709,662210,6678291,7,7.3
44170,1123,0.000347222,44170.06714,44170.06755,538870,13819716,7,6.3
44170,1348,0.001712963,44170.06733,44170.06911,504483,13819716,7,6.3
44170,1181,0.000277778,44170.06785,44170.06819,485939,13819716,7,6.3
44170,1396,0.001111111,44170.06846,44170.06963,716696,6678291,7,7.3
44170,1206,0.000300926,44170.07244,44170.07278,630731,13819716,7,6.3
44170,1349,0.000300926,44170.07285,44170.07319,1317175,13819716,7,6.3
44170,1358,0.002835648,44170.07708,44170.07997,1525358,6678291,7,7.3
44170,1394,0.00087963,44170.07828,44170.07918,933915,13819716,7,6.3
44171,1100,0.000277778,44171.0424,44171.04272,0,13819716,1,6.3
44171,1299,0.000243056,44171.04435,44171.04463,0,6678291,1,7.3
44171,1380,0.000243056,44171.04795,44171.04825,212294,6678291,1,7.3
44171,1188,0.000243056,44171.04809,44171.04838,365500,13819716,1,6.3
44171,1208,0.00025463,44171.04858,44171.04887,381642,6678291,1,7.3
44171,1346,0.000231481,44171.04909,44171.04938,287680,6678291,1,7.3
44171,1267,0.000289352,44171.05086,44171.05117,431492,13819716,1,6.3
44171,1104,0.000231481,44171.05161,44171.05189,627091,13819716,1,6.3
44171,1172,0.000243056,44171.05216,44171.05247,389675,13819716,1,6.3
44171,1227,0.000243056,44171.05216,44171.05247,433066,6678291,1,7.3
44171,1174,0.000231481,44171.05235,44171.05263,414011,13819716,1,6.3
44171,1348,0.00025463,44171.05394,44171.05426,504483,13819716,1,6.3
44171,1370,0.000208333,44171.0541,44171.05434,662210,6678291,1,7.3
44171,1123,0.000231481,44171.05412,44171.0544,538870,13819716,1,6.3
44171,1181,0.000231481,44171.05558,44171.05584,485939,13819716,1,6.3
44171,1396,0.000243056,44171.05715,44171.05742,716696,6678291,1,7.3
44171,1206,0.000219907,44171.05877,44171.05903,630731,13819716,1,6.3
44171,1349,0.000208333,44171.05932,44171.05956,1317175,13819716,1,6.3
44171,1358,0.000231481,44171.06676,44171.06704,1525358,6678291,1,7.3
44171,1394,0.000231481,44171.06809,44171.06834,933915,13819716,1,6.3
44171,1260,0.000219907,44171.07622,44171.07647,2459345,6678291,1,7.3
44171,1356,0.000231481,44171.08016,44171.08042,2566335,13819716,1,6.3
44177,1100,0.000324074,44177.05353,44177.05392,0,14272200,7,6.3
44177,1299,0.000243056,44177.05545,44177.05575,0,6678291,7,7.3
44177,1153,0.000300926,44177.05661,44177.05698,452484,14272200,7,6.3
44177,1380,0.000231481,44177.05755,44177.0578,212294,6678291,7,7.3
44177,1208,0.000243056,44177.05843,44177.0587,381642,6678291,7,7.3
44177,1188,0.0003125,44177.05866,44177.05898,365500,14272200,7,6.3
44177,1346,0.000219907,44177.05868,44177.05896,287680,6678291,7,7.3
44177,1227,0.000219907,44177.06096,44177.06123,433066,6678291,7,7.3
44177,1267,0.000266204,44177.06169,44177.062,431492,14272200,7,6.3
44177,1172,0.000219907,44177.06178,44177.06206,389675,14272200,7,6.3
44177,1174,0.000266204,44177.0626,44177.06288,414011,14272200,7,6.3
44177,1370,0.000231481,44177.06291,44177.06321,662210,6678291,7,7.3
44177,1104,0.00025463,44177.06331,44177.06362,627091,14272200,7,6.3
44177,1123,0.0003125,44177.0638,44177.06413,538870,14272200,7,6.3
44177,1181,0.000243056,44177.06453,44177.0648,485939,14272200,7,6.3
44177,1348,0.00025463,44177.06453,44177.06483,504483,14272200,7,6.3
44177,1396,0.000231481,44177.06572,44177.06601,716696,6678291,7,7.3
44177,1206,0.000289352,44177.0687,44177.06903,630731,14272200,7,6.3
44177,1349,0.000231481,44177.06939,44177.06965,1317175,14272200,7,6.3
44177,1358,0.000231481,44177.07384,44177.07413,1525358,6678291,7,7.3
44177,1394,0.000324074,44177.07639,44177.07676,933915,14272200,7,6.3
44178,1299,0.000231481,44178.04765,44178.04792,0,6678291,1,7.3
44178,1100,0.000324074,44178.04797,44178.04833,0,14272200,1,6.3
44178,1153,0.0003125,44178.04969,44178.0501,452484,14272200,1,6.3
44178,1380,0.000219907,44178.05069,44178.05097,212294,6678291,1,7.3
44178,1188,0.0003125,44178.05233,44178.05269,365500,14272200,1,6.3
44178,1346,0.000243056,44178.05256,44178.05286,287680,6678291,1,7.3
44178,1208,0.000219907,44178.0527,44178.05296,381642,6678291,1,7.3
44178,1267,0.0003125,44178.05588,44178.05625,431492,14272200,1,6.3
44178,1172,0.0003125,44178.05588,44178.05625,389675,14272200,1,6.3
44178,1104,0.0003125,44178.05588,44178.05625,627091,14272200,1,6.3
44178,1227,0.000231481,44178.05623,44178.05648,433066,6678291,1,7.3
44178,1174,0.000196759,44178.05637,44178.05662,414011,14272200,1,6.3
44178,1370,0.000231481,44178.05709,44178.05736,662210,6678291,1,7.3
44178,1123,0.000243056,44178.05804,44178.05836,538870,14272200,1,6.3
44178,1348,0.00025463,44178.05821,44178.0585,504483,14272200,1,6.3
44178,1181,0.00025463,44178.05932,44178.05961,485939,14272200,1,6.3
44178,1396,0.000243056,44178.06128,44178.06154,716696,6678291,1,7.3
44178,1206,0.000335648,44178.06339,44178.06376,630731,14272200,1,6.3
44178,1349,0.000266204,44178.06465,44178.06494,1317175,14272200,1,6.3
44178,1358,0.000243056,44178.0715,44178.07181,1525358,6678291,1,7.3
44178,1394,0.0003125,44178.0749,44178.07523,933915,14272200,1,6.3
44178,1260,0.000219907,44178.08194,44178.08219,2459345,6678291,1,7.3
44184,1100,0.000289352,44184.05277,44184.05313,0,14272200,7,6.3
44184,1153,0.000358796,44184.05676,44184.05716,452484,14272200,7,6.3
44184,1299,0.000208333,44184.05787,44184.05815,0,6678291,7,7.3
44184,1188,0.000324074,44184.05913,44184.05948,365500,14272200,7,6.3
44184,1380,0.000208333,44184.06041,44184.06065,212294,6678291,7,7.3
44184,1267,0.000324074,44184.06221,44184.06258,431492,14272200,7,6.3
44184,1172,0.000324074,44184.06221,44184.06258,389675,14272200,7,6.3
44184,1208,0.000243056,44184.06223,44184.06255,381642,6678291,7,7.3
44184,1174,0.000243056,44184.06236,44184.06266,414011,14272200,7,6.3
44184,1346,0.000231481,44184.06248,44184.06275,287680,6678291,7,7.3
44184,1123,0.000266204,44184.06346,44184.06377,538870,14272200,7,6.3
44184,1104,0.000231481,44184.06351,44184.06378,627091,14272200,7,6.3
44184,1348,0.000243056,44184.06431,44184.06458,504483,14272200,7,6.3
44184,1227,0.00025463,44184.06494,44184.06523,433066,6678291,7,7.3
44184,1181,0.00025463,44184.06509,44184.06539,485939,14272200,7,6.3
44184,1370,0.000208333,44184.06646,44184.0667,662210,6678291,7,7.3
44184,1206,0.000277778,44184.06922,44184.06953,630731,14272200,7,6.3
44184,1396,0.000231481,44184.06966,44184.06994,716696,6678291,7,7.3
44184,1349,0.000231481,44184.06966,44184.06994,1317175,14272200,7,6.3
44184,1394,0.000289352,44184.07689,44184.0772,933915,14272200,7,6.3
44184,1358,0.000231481,44184.07689,44184.07714,1525358,6678291,7,7.3
44191,1100,0.000324074,44191.06426,44191.06463,0,14272200,7,6.3
44191,1299,0.000243056,44191.06514,44191.06544,0,6678291,7,7.3
44191,1380,0.000208333,44191.06836,44191.06861,212294,6678291,7,7.3
44191,1153,0.000277778,44191.06912,44191.06946,452484,14272200,7,6.3
44191,1188,0.000300926,44191.0706,44191.07094,365500,14272200,7,6.3
44191,1208,0.000243056,44191.07105,44191.07133,381642,6678291,7,7.3
44191,1346,0.000231481,44191.07112,44191.0714,287680,6678291,7,7.3
44191,1227,0.000208333,44191.07303,44191.07331,433066,6678291,7,7.3
44191,1267,0.000347222,44191.0741,44191.07449,431492,14272200,7,6.3
44191,1172,0.00025463,44191.07433,44191.07463,389675,14272200,7,6.3
44191,1174,0.000289352,44191.07479,44191.07512,414011,14272200,7,6.3
44191,1370,0.000219907,44191.07507,44191.07532,662210,6678291,7,7.3
44191,1123,0.000289352,44191.07565,44191.07597,538870,14272200,7,6.3
44191,1348,0.000266204,44191.07574,44191.07604,504483,14272200,7,6.3
44191,1104,0.000243056,44191.07588,44191.07616,627091,14272200,7,6.3
44191,1181,0.00025463,44191.07634,44191.07664,485939,14272200,7,6.3
44191,1396,0.000219907,44191.07831,44191.0786,716696,6678291,7,7.3
44191,1206,0.000300926,44191.08161,44191.08196,630731,14272200,7,6.3
44191,1349,0.000231481,44191.08245,44191.08274,1317175,14272200,7,6.3
44198,1100,0.000277778,44198.03543,44198.03573,0,14272200,7,6.3
44198,1299,0.000231481,44198.03644,44198.03671,0,6678291,7,7.3
44198,1153,0.0003125,44198.03765,44198.03802,452484,14272200,7,6.3
44198,1380,0.000219907,44198.03816,44198.03844,212294,6678291,7,7.3
44198,1208,0.000231481,44198.03892,44198.0392,381642,6678291,7,7.3
44198,1188,0.000289352,44198.03968,44198.04005,365500,14272200,7,6.3
44198,1346,0.000219907,44198.0403,44198.04056,287680,6678291,7,7.3
44198,1172,0.000266204,44198.04155,44198.04188,389675,14272200,7,6.3
44198,1267,0.000266204,44198.04186,44198.04218,431492,14272200,7,6.3
44198,1227,0.000219907,44198.04216,44198.04243,433066,6678291,7,7.3
44198,1123,0.000231481,44198.04286,44198.04313,538870,14272200,7,6.3
44198,1174,0.000289352,44198.04314,44198.04347,414011,14272200,7,6.3
44198,1370,0.000219907,44198.04359,44198.04387,662210,6678291,7,7.3
44198,1348,0.000219907,44198.0441,44198.04436,504483,14272200,7,6.3
44198,1104,0.000231481,44198.04418,44198.04448,627091,14272200,7,6.3
44198,1181,0.000231481,44198.04507,44198.04536,485939,14272200,7,6.3
44198,1396,0.000219907,44198.04521,44198.04549,716696,6678291,7,7.3
44198,1349,0.000208333,44198.04641,44198.04667,1317175,14272200,7,6.3
44198,1206,0.00025463,44198.04819,44198.04852,630731,14272200,7,6.3
44198,1358,0.000219907,44198.05185,44198.05213,1525358,6678291,7,7.3
44198,1394,0.000289352,44198.0548,44198.05513,933915,14272200,7,6.3
44198,1260,0.000208333,44198.06073,44198.06097,2459345,6678291,7,7.3
44198,1356,0.00025463,44198.06373,44198.064,2566335,14272200,7,6.3
44199,1100,0.0003125,44199.04337,44199.04373,0,14272200,1,6.3
44199,1153,0.000300926,44199.04588,44199.04623,452484,14272200,1,6.3
44199,1188,0.000243056,44199.04698,44199.04728,365500,14272200,1,6.3
44199,1299,0.000219907,44199.04712,44199.04738,0,6678291,1,7.3
44199,1267,0.000324074,44199.05022,44199.05058,431492,14272200,1,6.3
44199,1380,0.000231481,44199.05031,44199.05058,212294,6678291,1,7.3
44199,1104,0.00025463,44199.05054,44199.05088,627091,14272200,1,6.3
44199,1172,0.000243056,44199.05106,44199.05134,389675,14272200,1,6.3
44199,1174,0.000231481,44199.05166,44199.05192,414011,14272200,1,6.3
44199,1208,0.000231481,44199.05226,44199.05252,381642,6678291,1,7.3
44199,1346,0.000231481,44199.05228,44199.05253,287680,6678291,1,7.3
44199,1123,0.000289352,44199.05286,44199.05319,538870,14272200,1,6.3
44199,1181,0.000243056,44199.05399,44199.05427,485939,14272200,1,6.3
44199,1348,0.000231481,44199.05441,44199.0547,504483,14272200,1,6.3
44199,1227,0.000208333,44199.05443,44199.0547,433066,6678291,1,7.3
44199,1370,0.000231481,44199.05647,44199.05675,662210,6678291,1,7.3
44199,1349,0.000243056,44199.05757,44199.05784,1317175,14272200,1,6.3
44199,1206,0.000243056,44199.05789,44199.05817,630731,14272200,1,6.3
44199,1396,0.000219907,44199.05961,44199.05985,716696,6678291,1,7.3
44199,1394,0.000289352,44199.06757,44199.06791,933915,14272200,1,6.3
44199,1358,0.000243056,44199.06972,44199.07001,1525358,6678291,1,7.3
44199,1260,0.000219907,44199.07727,44199.07752,2459345,6678291,1,7.3
44199,1356,0.000231481,44199.08063,44199.08088,2566335,14272200,1,6.3
44205,1100,0.000347222,44205.05238,44205.0528,0,14272200,7,6.3
44205,1153,0.00068287,44205.05744,44205.05817,452484,14272200,7,6.3
44205,1188,0.000266204,44205.05803,44205.05833,365500,14272200,7,6.3
44205,1299,0.000428241,44205.05806,44205.05853,0,6678291,7,7.3
44205,1380,0.000752315,44205.06112,44205.06191,212294,6678291,7,7.3
44205,1172,0.002106481,44205.06144,44205.06359,389675,14272200,7,6.3
44205,1267,0.000335648,44205.06163,44205.06201,431492,14272200,7,6.3
44205,1208,0.000300926,44205.06201,44205.06234,381642,6678291,7,7.3
44205,1174,0.000335648,44205.06253,44205.06292,414011,14272200,7,6.3
44205,1346,0.000266204,44205.06258,44205.06287,287680,6678291,7,7.3
44205,1104,0.000300926,44205.06307,44205.06343,627091,14272200,7,6.3
44205,1123,0.0003125,44205.06346,44205.06382,538870,14272200,7,6.3
44205,1181,0.000324074,44205.06451,44205.06488,485939,14272200,7,6.3
44205,1348,0.0015625,44205.06475,44205.06633,504483,14272200,7,6.3
44205,1227,0.001354167,44205.06513,44205.06653,433066,6678291,7,7.3
44205,1370,0.001238426,44205.0672,44205.06847,662210,6678291,7,7.3
44205,1206,0.000324074,44205.06822,44205.06855,630731,14272200,7,6.3
44205,1396,0.001168981,44205.06936,44205.07056,716696,6678291,7,7.3
44205,1349,0.000335648,44205.0698,44205.07015,1317175,14272200,7,6.3
44205,1394,0.001030093,44205.07668,44205.07773,933915,14272200,7,6.3
44205,1358,0.002256944,44205.07718,44205.07946,1525358,6678291,7,7.3
44206,1299,0.000231481,44206.04765,44206.04793,0,6678291,1,7.3
44206,1100,0.0003125,44206.04854,44206.0489,0,14272200,1,6.3
44206,1153,0.000277778,44206.05014,44206.05045,452484,14272200,1,6.3
44206,1380,0.000231481,44206.05046,44206.05074,212294,6678291,1,7.3
44206,1188,0.000289352,44206.05178,44206.05213,365500,14272200,1,6.3
44206,1208,0.000231481,44206.05197,44206.05225,381642,6678291,1,7.3
44206,1346,0.000219907,44206.05253,44206.05279,287680,6678291,1,7.3
44206,1227,0.000231481,44206.05498,44206.05524,433066,6678291,1,7.3
44206,1267,0.0003125,44206.05566,44206.05604,431492,14272200,1,6.3
44206,1104,0.000324074,44206.05566,44206.05602,627091,14272200,1,6.3
44206,1172,0.000266204,44206.05571,44206.05604,389675,14272200,1,6.3
44206,1174,0.00025463,44206.0565,44206.05681,414011,14272200,1,6.3
44206,1370,0.000231481,44206.05685,44206.05713,662210,6678291,1,7.3
44206,1181,0.000277778,44206.05813,44206.05845,485939,14272200,1,6.3
44206,1123,0.00025463,44206.05815,44206.05845,538870,14272200,1,6.3
44206,1348,0.000231481,44206.05852,44206.0588,504483,14272200,1,6.3
44206,1396,0.000231481,44206.06162,44206.06188,716696,6678291,1,7.3
44206,1206,0.0003125,44206.06322,44206.06359,630731,14272200,1,6.3
44206,1349,0.000243056,44206.06336,44206.06363,1317175,14272200,1,6.3
44206,1358,0.000219907,44206.07103,44206.07128,1525358,6678291,1,7.3
44206,1394,0.000300926,44206.07413,44206.07449,933915,14272200,1,6.3
44206,1260,0.000219907,44206.08065,44206.0809,2459345,6678291,1,7.3
44212,1100,0.000277778,44212.06413,44212.06446,0,14272200,7,6.3
44212,1299,0.000219907,44212.06535,44212.06596,0,6678291,7,7.3
44212,1380,0.000219907,44212.06817,44212.0684,212294,6678291,7,7.3
44212,1153,0.000277778,44212.0687,44212.06906,452484,14272200,7,6.3
44212,1188,0.000231481,44212.0692,44212.06949,365500,14272200,7,6.3
44212,1208,0.000208333,44212.06929,44212.06957,381642,6678291,7,7.3
44212,1346,0.000219907,44212.07031,44212.07057,287680,6678291,7,7.3
44212,1227,0.000196759,44212.07234,44212.07258,433066,6678291,7,7.3
44212,1172,0.000289352,44212.07319,44212.07354,389675,14272200,7,6.3
44212,1267,0.000231481,44212.07326,44212.07354,431492,14272200,7,6.3
44212,1174,0.00025463,44212.07397,44212.07426,414011,14272200,7,6.3
44212,1123,0.000266204,44212.07449,44212.0748,538870,14272200,7,6.3
44212,1104,0.000219907,44212.07527,44212.07554,627091,14272200,7,6.3
44212,1348,0.000219907,44212.07534,44212.07561,504483,14272200,7,6.3
44212,1370,0.000231481,44212.07588,44212.07612,662210,6678291,7,7.3
44212,1181,0.000243056,44212.07627,44212.07657,485939,14272200,7,6.3
44212,1396,0.000243056,44212.07756,44212.07786,716696,6678291,7,7.3
44212,1206,0.000300926,44212.08041,44212.08074,630731,14272200,7,6.3
44212,1349,0.000219907,44212.08164,44212.08191,1317175,14272200,7,6.3
44213,1299,0.000219907,44213.04758,44213.04785,0,6678291,1,7.3
44213,1100,0.000300926,44213.04788,44213.04823,0,14272200,1,6.3
44213,1380,0.000243056,44213.05031,44213.05061,212294,6678291,1,7.3
44213,1153,0.000324074,44213.05061,44213.05102,452484,14272200,1,6.3
44213,1188,0.000300926,44213.05214,44213.05249,365500,14272200,1,6.3
44213,1346,0.000208333,44213.05263,44213.05289,287680,6678291,1,7.3
44213,1208,0.000231481,44213.05286,44213.05314,381642,6678291,1,7.3
44213,1227,0.000219907,44213.05519,44213.05546,433066,6678291,1,7.3
44213,1174,0.000324074,44213.05619,44213.05656,414011,14272200,1,6.3
44213,1172,0.000300926,44213.05619,44213.05657,389675,14272200,1,6.3
44213,1267,0.000266204,44213.05635,44213.05666,431492,14272200,1,6.3
44213,1370,0.000208333,44213.05638,44213.05662,662210,6678291,1,7.3
44213,1104,0.000243056,44213.05652,44213.05682,627091,14272200,1,6.3
44213,1348,0.000231481,44213.05686,44213.05714,504483,14272200,1,6.3
44213,1123,0.000300926,44213.05848,44213.05882,538870,14272200,1,6.3
44213,1181,0.000231481,44213.05891,44213.05917,485939,14272200,1,6.3
44213,1396,0.000219907,44213.06133,44213.06157,716696,6678291,1,7.3
44213,1206,0.000289352,44213.06266,44213.06299,630731,14272200,1,6.3
44213,1349,0.00025463,44213.06434,44213.06462,1317175,14272200,1,6.3
44213,1358,0.000208333,44213.07192,44213.07221,1525358,6678291,1,7.3
44213,1394,0.000289352,44213.0735,44213.07383,933915,14272200,1,6.3
