day,kinko,Ptime,kokyaku,kokyaku_total,WD,core,starttime,endtime
43887,1227,0.0028125,433066,6678291,4,7.3,43887.07008,43887.07289
43887,1370,0.003715278,662210,6678291,4,7.3,43887.07034,43887.07405
43887,1188,0.00349537,365500,13819716,4,6.3,43887.07153,43887.07502
43887,1396,0.002905093,716696,6678291,4,7.3,43887.07419,43887.07709
43887,1104,0.005127315,627091,13819716,4,6.3,43887.07488,43887.08001
43887,1172,0.003703704,389675,13819716,4,6.3,43887.07493,43887.07863
43887,1123,0.004560185,538870,13819716,4,6.3,43887.075,43887.07956
43887,1267,0.003275463,431492,13819716,4,6.3,43887.07507,43887.07834
43887,1174,0.003877315,414011,13819716,4,6.3,43887.07516,43887.07904
43887,1348,0.004560185,504483,13819716,4,6.3,43887.07529,43887.07985
43887,1181,0.004050926,485939,13819716,4,6.3,43887.07612,43887.08017
43888,1299,0.002233796,0,6678291,5,7.3,43888.06897,43888.0712
43888,1380,0.002268519,212294,6678291,5,7.3,43888.07023,43888.0725
43888,1208,0.002708333,381642,6678291,5,7.3,43888.07096,43888.07367
43888,1346,0.002476852,287680,6678291,5,7.3,43888.0713,43888.07377
43888,1227,0.00318287,433066,6678291,5,7.3,43888.07237,43888.07556
43888,1370,0.003449074,662210,6678291,5,7.3,43888.07347,43888.07692
43888,1396,0.003125,716696,6678291,5,7.3,43888.07579,43888.07891
43888,1100,0.002164352,0,13819716,5,6.3,43888.07809,43888.08025
43889,1299,0.001979167,0,6678291,6,7.3,43889.05873,43889.06071
43889,1380,0.002164352,212294,6678291,6,7.3,43889.0601,43889.06227
43889,1208,0.002488426,381642,6678291,6,7.3,43889.06074,43889.06323
43889,1346,0.002638889,287680,6678291,6,7.3,43889.06117,43889.06381
43889,1370,0.003900463,662210,6678291,6,7.3,43889.06317,43889.06707
43889,1227,0.003090278,433066,6678291,6,7.3,43889.06322,43889.06631
43889,1100,0.002638889,0,13819716,6,6.3,43889.06426,43889.0669
43889,1396,0.002928241,716696,6678291,6,7.3,43889.06696,43889.06988
43889,1188,0.003981481,365500,13819716,6,6.3,43889.06875,43889.07273
43889,1104,0.004814815,627091,13819716,6,6.3,43889.07112,43889.07594
43889,1172,0.003368056,389675,13819716,6,6.3,43889.07124,43889.07461
43889,1348,0.004861111,504483,13819716,6,6.3,43889.07227,43889.07713
43889,1267,0.003726852,431492,13819716,6,6.3,43889.07227,43889.076
43889,1174,0.003969907,414011,13819716,6,6.3,43889.07227,43889.07624
43889,1123,0.004733796,538870,13819716,6,6.3,43889.07238,43889.07712
43889,1181,0.004421296,485939,13819716,6,6.3,43889.07252,43889.07694
43889,1358,0.00505787,1525358,6678291,6,7.3,43889.07264,43889.0777
43889,1206,0.003263889,630731,13819716,6,6.3,43889.07772,43889.08098
43890,1100,0.002719907,0,13819716,7,6.3,43890.05748,43890.0602
43890,1299,0.002488426,0,6678291,7,7.3,43890.05876,43890.06125
43890,1380,0.002743056,212294,6678291,7,7.3,43890.0605,43890.06324
43890,1208,0.002650463,381642,6678291,7,7.3,43890.06102,43890.06367
43890,1188,0.004108796,365500,13819716,7,6.3,43890.06118,43890.06529
43890,1346,0.002291667,287680,6678291,7,7.3,43890.06256,43890.06485
43890,1227,0.002858796,433066,6678291,7,7.3,43890.06318,43890.06604
43890,1172,0.003831019,389675,13819716,7,6.3,43890.06407,43890.06791
43890,1104,0.004976852,627091,13819716,7,6.3,43890.0641,43890.06907
43890,1267,0.003634259,431492,13819716,7,6.3,43890.06424,43890.06787
43890,1370,0.003657407,662210,6678291,7,7.3,43890.06424,43890.06789
43890,1348,0.004930556,504483,13819716,7,6.3,43890.06484,43890.06977
43890,1174,0.00369213,414011,13819716,7,6.3,43890.06484,43890.06853
43890,1123,0.004548611,538870,13819716,7,6.3,43890.06517,43890.06972
43890,1181,0.00412037,485939,13819716,7,6.3,43890.06565,43890.06977
43890,1396,0.002893519,716696,6678291,7,7.3,43890.06738,43890.07028
43890,1206,0.003136574,630731,13819716,7,6.3,43890.07025,43890.07339
43890,1358,0.004907407,1525358,6678291,7,7.3,43890.07301,43890.07792
43890,1394,0.004826389,933915,13819716,7,6.3,43890.07579,43890.08061
43891,1100,0.002951389,0,13819716,1,6.3,43891.04309,43891.04604
43891,1188,0.004976852,365500,13819716,1,6.3,43891.04647,43891.05145
43891,1104,0.004560185,627091,13819716,1,6.3,43891.04731,43891.05188
43891,1299,0.002488426,0,6678291,1,7.3,43891.04791,43891.05039
43891,1172,0.005625,389675,13819716,1,6.3,43891.04862,43891.05425
43891,1174,0.006458333,414011,13819716,1,6.3,43891.04876,43891.05522
43891,1267,0.004201389,431492,13819716,1,6.3,43891.04907,43891.05328
43891,1380,0.002476852,212294,6678291,1,7.3,43891.04984,43891.05231
43891,1348,0.005277778,504483,13819716,1,6.3,43891.04991,43891.05519
43891,1123,0.00494213,538870,13819716,1,6.3,43891.0503,43891.05524
43891,1208,0.003726852,381642,6678291,1,7.3,43891.05081,43891.05454
43891,1181,0.006215278,485939,13819716,1,6.3,43891.05113,43891.05735
43891,1346,0.003831019,287680,6678291,1,7.3,43891.05123,43891.05506
43891,1370,0.004212963,662210,6678291,1,7.3,43891.05192,43891.05613
43891,1227,0.003773148,433066,6678291,1,7.3,43891.05273,43891.0565
43891,1206,0.004791667,630731,13819716,1,6.3,43891.05545,43891.06024
43891,1396,0.003900463,716696,6678291,1,7.3,43891.05689,43891.06079
43891,1394,0.004143519,933915,13819716,1,6.3,43891.06029,43891.06443
43891,1358,0.0059375,1525358,6678291,1,7.3,43891.06124,43891.06718
43891,1260,0.008611111,2459345,6678291,1,7.3,43891.06692,43891.07553
43891,1356,0.007418981,2566335,13819716,1,6.3,43891.06859,43891.07601
43892,1299,0.002314815,0,6678291,2,7.3,43892.05249,43892.0548
43892,1380,0.002430556,212294,6678291,2,7.3,43892.05253,43892.05497
43892,1208,0.003043981,381642,6678291,2,7.3,43892.05253,43892.05558
43892,1346,0.002835648,287680,6678291,2,7.3,43892.05272,43892.05556
43892,1370,0.003900463,662210,6678291,2,7.3,43892.05365,43892.05755
43892,1227,0.002986111,433066,6678291,2,7.3,43892.05404,43892.05703
43892,1100,0.001967593,0,13819716,2,6.3,43892.05586,43892.05782
43892,1188,0.003888889,365500,13819716,2,6.3,43892.05593,43892.05981
43892,1104,0.005243056,627091,13819716,2,6.3,43892.05706,43892.0623
43892,1172,0.003888889,389675,13819716,2,6.3,43892.05723,43892.06112
43892,1396,0.003032407,716696,6678291,2,7.3,43892.05752,43892.06056
43892,1267,0.003738426,431492,13819716,2,6.3,43892.05757,43892.06131
43892,1348,0.004780093,504483,13819716,2,6.3,43892.0578,43892.06258
43892,1123,0.004756944,538870,13819716,2,6.3,43892.05803,43892.06279
43892,1174,0.004467593,414011,13819716,2,6.3,43892.05838,43892.06285
43892,1181,0.004421296,485939,13819716,2,6.3,43892.05935,43892.06377
43892,1358,0.004826389,1525358,6678291,2,7.3,43892.06066,43892.06549
43892,1206,0.003171296,630731,13819716,2,6.3,43892.06344,43892.06661
43892,1260,0.007858796,2459345,6678291,2,7.3,43892.06589,43892.07375
43892,1394,0.003796296,933915,13819716,2,6.3,43892.06675,43892.07054
43892,1356,0.007372685,2566335,13819716,2,6.3,43892.07299,43892.08036
43893,1299,0.002094907,0,6678291,3,7.3,43893.06237,43893.06447
43893,1380,0.002465278,212294,6678291,3,7.3,43893.06398,43893.06645
43893,1208,0.003240741,381642,6678291,3,7.3,43893.06424,43893.06748
43893,1346,0.002719907,287680,6678291,3,7.3,43893.06521,43893.06793
43893,1227,0.002962963,433066,6678291,3,7.3,43893.06628,43893.06925
43893,1370,0.003726852,662210,6678291,3,7.3,43893.06686,43893.07059
43893,1396,0.003344907,716696,6678291,3,7.3,43893.06953,43893.07287
43893,1358,0.004780093,1525358,6678291,3,7.3,43893.07519,43893.07997
43893,1100,0.002002315,0,13819716,3,6.3,43893.07574,43893.07774
43893,1188,0.003472222,365500,13819716,3,6.3,43893.07854,43893.08201
43894,1100,0.001851852,0,13819716,4,6.3,43894.04993,43894.05178
43894,1299,0.00212963,0,6678291,4,7.3,43894.05131,43894.05344
43894,1380,0.002951389,212294,6678291,4,7.3,43894.05308,43894.05603
43894,1208,0.003009259,381642,6678291,4,7.3,43894.05354,43894.05655
43894,1188,0.003564815,365500,13819716,4,6.3,43894.05356,43894.05713
43894,1346,0.002974537,287680,6678291,4,7.3,43894.05425,43894.05722
43894,1104,0.004988426,627091,13819716,4,6.3,43894.05495,43894.05994
43894,1370,0.004085648,662210,6678291,4,7.3,43894.05528,43894.05936
43894,1227,0.003402778,433066,6678291,4,7.3,43894.05576,43894.05917
43894,1174,0.004490741,414011,13819716,4,6.3,43894.05583,43894.06032
43894,1267,0.003900463,431492,13819716,4,6.3,43894.05588,43894.05978
43894,1172,0.004363426,389675,13819716,4,6.3,43894.05597,43894.06034
43894,1348,0.004780093,504483,13819716,4,6.3,43894.05685,43894.06163
43894,1123,0.004780093,538870,13819716,4,6.3,43894.05685,43894.06163
43894,1181,0.004224537,485939,13819716,4,6.3,43894.05744,43894.06167
43894,1396,0.003171296,716696,6678291,4,7.3,43894.05972,43894.06289
43894,1206,0.003148148,630731,13819716,4,6.3,43894.06206,43894.06521
43894,1358,0.004837963,1525358,6678291,4,7.3,43894.06426,43894.0691
43894,1394,0.003819444,933915,13819716,4,6.3,43894.06679,43894.07061
43894,1260,0.007824074,2459345,6678291,4,7.3,43894.06953,43894.07735
43894,1356,0.007777778,2566335,13819716,4,6.3,43894.0741,43894.08188
43895,1100,0.002002315,0,13819716,5,6.3,43895.05038,43895.05238
43895,1299,0.002002315,0,6678291,5,7.3,43895.0517,43895.0537
43895,1380,0.003287037,212294,6678291,5,7.3,43895.05343,43895.05671
43895,1188,0.003738426,365500,13819716,5,6.3,43895.05356,43895.0573
43895,1208,0.002916667,381642,6678291,5,7.3,43895.054,43895.05692
43895,1346,0.003263889,287680,6678291,5,7.3,43895.05448,43895.05774
43895,1104,0.004456019,627091,13819716,5,6.3,43895.05515,43895.05961
43895,1370,0.004421296,662210,6678291,5,7.3,43895.05541,43895.05983
43895,1172,0.004479167,389675,13819716,5,6.3,43895.05566,43895.06014
43895,1267,0.004085648,431492,13819716,5,6.3,43895.05594,43895.06002
43895,1174,0.003923611,414011,13819716,5,6.3,43895.0562,43895.06013
43895,1123,0.004583333,538870,13819716,5,6.3,43895.05664,43895.06123
43895,1348,0.00474537,504483,13819716,5,6.3,43895.05681,43895.06155
43895,1181,0.004074074,485939,13819716,5,6.3,43895.05742,43895.06149
43895,1227,0.002835648,433066,6678291,5,7.3,43895.05751,43895.06035
43895,1396,0.003449074,716696,6678291,5,7.3,43895.05994,43895.06339
43895,1206,0.003356481,630731,13819716,5,6.3,43895.06186,43895.06522
43895,1358,0.004675926,1525358,6678291,5,7.3,43895.06439,43895.06906
43895,1394,0.003506944,933915,13819716,5,6.3,43895.06574,43895.06925
43895,1260,0.008252315,2459345,6678291,5,7.3,43895.07147,43895.07972
43895,1356,0.007673611,2566335,13819716,5,6.3,43895.07532,43895.083
43896,1299,0.002013889,0,6678291,6,7.3,43896.05137,43896.05338
43896,1380,0.002303241,212294,6678291,6,7.3,43896.05307,43896.05537
43896,1208,0.002939815,381642,6678291,6,7.3,43896.05307,43896.05601
43896,1346,0.002638889,287680,6678291,6,7.3,43896.05412,43896.05676
43896,1227,0.002951389,433066,6678291,6,7.3,43896.05471,43896.05766
43896,1370,0.003773148,662210,6678291,6,7.3,43896.05536,43896.05913
43896,1100,0.001898148,0,13819716,6,6.3,43896.05749,43896.05939
43896,1396,0.003171296,716696,6678291,6,7.3,43896.05853,43896.0617
43896,1188,0.003449074,365500,13819716,6,6.3,43896.06034,43896.06378
43896,1104,0.004513889,627091,13819716,6,6.3,43896.06244,43896.06696
43896,1172,0.003981481,389675,13819716,6,6.3,43896.06297,43896.06696
43896,1267,0.003587963,431492,13819716,6,6.3,43896.06346,43896.06705
43896,1123,0.004467593,538870,13819716,6,6.3,43896.06358,43896.06804
43896,1174,0.00380787,414011,13819716,6,6.3,43896.06387,43896.06767
43896,1348,0.005277778,504483,13819716,6,6.3,43896.0641,43896.06938
43896,1358,0.004803241,1525358,6678291,6,7.3,43896.06441,43896.06921
43896,1181,0.00400463,485939,13819716,6,6.3,43896.06517,43896.06918
43896,1206,0.003217593,630731,13819716,6,6.3,43896.06958,43896.0728
43896,1260,0.007986111,2459345,6678291,6,7.3,43896.07066,43896.07865
43896,1394,0.003634259,933915,13819716,6,6.3,43896.0737,43896.07734
43897,1100,0.002013889,0,13819716,7,6.3,43897.05,43897.05201
43897,1299,0.002013889,0,6678291,7,7.3,43897.05154,43897.05355
43897,1380,0.002361111,212294,6678291,7,7.3,43897.05314,43897.0555
43897,1188,0.003680556,365500,13819716,7,6.3,43897.05358,43897.05726
43897,1208,0.002719907,381642,6678291,7,7.3,43897.0536,43897.05632
43897,1346,0.002731481,287680,6678291,7,7.3,43897.05424,43897.05697
43897,1104,0.004282407,627091,13819716,7,6.3,43897.05488,43897.05917
43897,1172,0.003321759,389675,13819716,7,6.3,43897.05523,43897.05855
43897,1370,0.003877315,662210,6678291,7,7.3,43897.05563,43897.0595
43897,1227,0.00287037,433066,6678291,7,7.3,43897.05586,43897.05873
43897,1267,0.003402778,431492,13819716,7,6.3,43897.05628,43897.05969
43897,1123,0.004467593,538870,13819716,7,6.3,43897.05631,43897.06078
43897,1174,0.003599537,414011,13819716,7,6.3,43897.05662,43897.06022
43897,1348,0.004548611,504483,13819716,7,6.3,43897.05664,43897.06119
43897,1181,0.003935185,485939,13819716,7,6.3,43897.05749,43897.06142
43897,1396,0.002974537,716696,6678291,7,7.3,43897.05958,43897.06256
43897,1206,0.003310185,630731,13819716,7,6.3,43897.0617,43897.06501
43897,1358,0.005023148,1525358,6678291,7,7.3,43897.06443,43897.06946
43897,1394,0.003657407,933915,13819716,7,6.3,43897.06682,43897.07047
43897,1260,0.007858796,2459345,6678291,7,7.3,43897.06931,43897.07716
43897,1356,0.008043981,2566335,13819716,7,6.3,43897.07447,43897.08251
43898,1100,0.003854167,0,13819716,1,6.3,43898.03955,43898.0434
43898,1188,0.005069444,365500,13819716,1,6.3,43898.04304,43898.04811
43898,1104,0.005196759,627091,13819716,1,6.3,43898.04353,43898.04873
43898,1299,0.002662037,0,6678291,1,7.3,43898.04388,43898.04654
43898,1267,0.004849537,431492,13819716,1,6.3,43898.04515,43898.05
43898,1172,0.004652778,389675,13819716,1,6.3,43898.0452,43898.04985
43898,1348,0.006215278,504483,13819716,1,6.3,43898.04547,43898.05169
43898,1174,0.006168981,414011,13819716,1,6.3,43898.0455,43898.05167
43898,1123,0.006215278,538870,13819716,1,6.3,43898.0459,43898.05212
43898,1380,0.003078704,212294,6678291,1,7.3,43898.04674,43898.04981
43898,1208,0.003900463,381642,6678291,1,7.3,43898.04745,43898.05135
43898,1346,0.004907407,287680,6678291,1,7.3,43898.04773,43898.05264
43898,1181,0.006157407,485939,13819716,1,6.3,43898.04803,43898.05419
43898,1370,0.004143519,662210,6678291,1,7.3,43898.04845,43898.05259
43898,1227,0.003657407,433066,6678291,1,7.3,43898.04939,43898.05304
43898,1206,0.004791667,630731,13819716,1,6.3,43898.05159,43898.05638
43898,1396,0.00337963,716696,6678291,1,7.3,43898.05351,43898.05689
43898,1358,0.006689815,1525358,6678291,1,7.3,43898.05738,43898.06407
43898,1394,0.004733796,933915,13819716,1,6.3,43898.05786,43898.06259
43898,1260,0.007569444,2459345,6678291,1,7.3,43898.06293,43898.0705
43898,1356,0.008541667,2566335,13819716,1,6.3,43898.06531,43898.07385
